Time	 LatitudeDegrees 	 LongitudeDegrees 	 AltitudeMeters 	 DistanceMeters 	HeartRateBpm	Cadence	 Speed 
8:11:38 PM	 49.2728732060641 	 (123.2542250957340)	 91.40 	 13,251.530 	143	0	 9.295 
8:11:39 PM	 49.2729535046964 	 (123.2542098406700)	 91.00 	 13,260.820 	143	27	 9.295 
8:11:40 PM	 49.2730296123772 	 (123.2541909813880)	 90.40 	 13,270.120 	142	111	 9.295 
8:11:41 PM	 49.2731077317148 	 (123.2541601359840)	 90.00 	 13,279.450 	141	111	 9.336 
8:11:44 PM	 49.2733251582831 	 (123.2540228404100)	 90.00 	 13,307.610 	140	112	 9.295 
8:11:45 PM	 49.2733989190310 	 (123.2539561204610)	 89.80 	 13,316.750 	139	60	 9.137 
8:11:46 PM	 49.2734760325402 	 (123.2538857124740)	 89.00 	 13,325.840 	139	95	 9.097 
8:11:47 PM	 49.2735476139932 	 (123.2538096886120)	 88.80 	 13,334.830 	138	91	 8.984 
8:11:48 PM	 49.2736133281141 	 (123.2537296414370)	 88.00 	 13,343.840 	138	91	 9.022 
8:11:49 PM	 49.2736745160073 	 (123.2536480855190)	 87.80 	 13,352.870 	139	91	 9.022 
8:11:50 PM	 49.2737318482249 	 (123.2535610813640)	 87.80 	 13,361.900 	138	92	 9.022 
8:11:51 PM	 49.2737823072820 	 (123.2534686289720)	 87.80 	 13,370.870 	138	98	 8.984 
8:11:53 PM	 49.2738698143512 	 (123.2532565668220)	 87.80 	 13,388.800 	138	99	 8.984 
8:11:54 PM	 49.2739073652774 	 (123.2531438302240)	 87.80 	 13,397.870 	137	98	 9.060 
8:11:58 PM	 49.2740388773381 	 (123.2527091447260)	 87.40 	 13,432.750 	137	93	 8.586 
8:11:59 PM	 49.2740734107792 	 (123.2526068855070)	 87.00 	 13,441.230 	137	93	 8.484 
8:12:00 PM	 49.2741126380860 	 (123.2525099907070)	 86.40 	 13,449.620 	137	93	 8.385 
8:12:01 PM	 49.2741605825722 	 (123.2524167001240)	 86.00 	 13,458.090 	137	93	 8.484 
8:12:02 PM	 49.2742133885622 	 (123.2523360662160)	 85.80 	 13,466.510 	136	93	 8.418 
8:12:04 PM	 49.2743489239364 	 (123.2521979324510)	 85.80 	 13,483.660 	136	95	 8.586 
8:12:07 PM	 49.2745799291878 	 (123.2520701922470)	 85.80 	 13,510.110 	135	90	 8.890 
8:12:08 PM	 49.2746634967625 	 (123.2520340662440)	 85.80 	 13,519.250 	135	93	 9.137 
8:12:12 PM	 49.2749926541000 	 (123.2518694456660)	 85.80 	 13,557.490 	133	112	 9.807 
8:12:13 PM	 49.2750713601708 	 (123.2518007140600)	 85.40 	 13,567.660 	133	28	 10.180 
8:12:14 PM	 49.2751412652432 	 (123.2517020590600)	 85.00 	 13,578.230 	133	0	 10.559 
8:12:15 PM	 49.2751993518322 	 (123.2515791803590)	 84.40 	 13,588.980 	131	0	 10.744 
8:12:16 PM	 49.2752441950142 	 (123.2514311559490)	 83.80 	 13,600.110 	131	0	 11.135 
8:12:17 PM	 49.2752695921808 	 (123.2512805331490)	 83.00 	 13,611.540 	130	0	 11.434 
8:12:18 PM	 49.2752938158810 	 (123.2511199358850)	 82.40 	 13,622.950 	129	0	 11.402 
8:12:19 PM	 49.2753123398870 	 (123.2509562373160)	 81.80 	 13,634.440 	128	0	 11.494 
8:12:20 PM	 49.2753357253968 	 (123.2508067879820)	 81.00 	 13,646.070 	127	0	 11.619 
8:12:21 PM	 49.2753796465694 	 (123.2506682351230)	 80.40 	 13,657.550 	126	0	 11.494 
8:12:22 PM	 49.2754435166716 	 (123.2505433447650)	 80.00 	 13,668.990 	126	0	 11.434 
8:12:23 PM	 49.2755161877721 	 (123.2504412531850)	 79.40 	 13,680.450 	125	0	 11.463 
8:12:24 PM	 49.2756092268973 	 (123.2503638882180)	 79.00 	 13,691.880 	125	0	 11.434 
8:12:25 PM	 49.2757030203938 	 (123.2503015268590)	 78.40 	 13,703.260 	125	0	 11.373 
8:12:26 PM	 49.2758068721741 	 (123.2502413447940)	 78.00 	 13,714.820 	125	0	 11.557 
8:12:27 PM	 49.2759083770215 	 (123.2501757983110)	 77.40 	 13,726.570 	125	0	 11.748 
8:12:28 PM	 49.2760089598596 	 (123.2501079887150)	 77.00 	 13,738.540 	125	0	 11.977 
8:12:29 PM	 49.2761120572686 	 (123.2500365749000)	 76.40 	 13,750.660 	125	0	 12.114 
8:12:30 PM	 49.2762180883437 	 (123.2499592099330)	 76.00 	 13,763.080 	125	0	 12.430 
8:12:31 PM	 49.2763185035437 	 (123.2498804200440)	 75.40 	 13,775.740 	124	0	 12.652 
8:12:32 PM	 49.2764153983443 	 (123.2497833576050)	 74.80 	 13,788.460 	124	0	 12.727 
8:12:33 PM	 49.2765071801841 	 (123.2496767397960)	 74.00 	 13,801.340 	124	0	 12.880 
8:12:34 PM	 49.2766003869473 	 (123.2495636679230)	 73.00 	 13,814.300 	124	0	 12.958 
8:12:35 PM	 49.2766899056732 	 (123.2494406215840)	 72.40 	 13,827.420 	124	0	 13.116 
8:12:36 PM	 49.2767728026956 	 (123.2493090257040)	 71.40 	 13,840.580 	124	0	 13.157 
8:12:37 PM	 49.2768536042422 	 (123.2491710595780)	 70.40 	 13,853.820 	123	0	 13.239 
8:12:38 PM	 49.2769262753427 	 (123.2490219455210)	 69.80 	 13,867.120 	122	0	 13.239 
8:12:39 PM	 49.2769932467490 	 (123.2488707359880)	 68.80 	 13,880.580 	121	0	 13.531 
8:12:40 PM	 49.2770579550415 	 (123.2487085461610)	 68.00 	 13,894.160 	120	0	 13.574 
8:12:41 PM	 49.2771173827350 	 (123.2485480327150)	 68.00 	 13,907.870 	119	0	 13.706 
8:12:42 PM	 49.2771773133426 	 (123.2483731023960)	 66.00 	 13,921.580 	118	0	 13.706 
8:12:43 PM	 49.2772343102842 	 (123.2482059672470)	 65.00 	 13,935.450 	116	0	 13.883 
8:12:44 PM	 49.2772921454161 	 (123.2480366528030)	 64.00 	 13,949.290 	115	0	 13.838 
8:12:45 PM	 49.2773497290909 	 (123.2478669192640)	 63.20 	 13,963.280 	114	0	 13.975 
8:12:46 PM	 49.2774109169840 	 (123.2476954255250)	 62.40 	 13,977.290 	113	0	 14.020 
8:12:47 PM	 49.2774706799536 	 (123.2475308887660)	 62.00 	 13,991.260 	113	0	 13.975 
8:12:48 PM	 49.2775336280465 	 (123.2473593950270)	 61.20 	 14,005.290 	113	0	 14.020 
8:12:49 PM	 49.2775968275964 	 (123.2471884880210)	 60.40 	 14,019.450 	113	0	 14.159 
8:12:50 PM	 49.2776601947844 	 (123.2470252923660)	 59.60 	 14,033.690 	113	0	 14.239 
8:12:51 PM	 49.2777289263904 	 (123.2468631025400)	 59.00 	 14,047.790 	112	0	 14.098 
8:12:52 PM	 49.2777991667389 	 (123.2467025052750)	 58.20 	 14,061.880 	112	0	 14.098 
8:12:53 PM	 49.2778730113059 	 (123.2465403154490)	 57.20 	 14,075.940 	112	0	 14.053 
8:12:54 PM	 49.2779472749680 	 (123.2463805563740)	 56.40 	 14,090.130 	112	0	 14.192 
8:12:55 PM	 49.2780220415443 	 (123.2462199591100)	 55.60 	 14,104.280 	112	0	 14.145 
8:12:56 PM	 49.2780952155590 	 (123.2460583560160)	 54.60 	 14,118.330 	111	0	 14.053 
8:12:57 PM	 49.2781684733927 	 (123.2458985131230)	 54.00 	 14,132.580 	111	0	 14.239 
8:12:58 PM	 49.2782418150454 	 (123.2457401789720)	 53.20 	 14,146.870 	111	0	 14.288 
8:12:59 PM	 49.2783180903643 	 (123.2455776538690)	 52.40 	 14,161.290 	111	0	 14.432 
8:13:00 PM	 49.2783911805599 	 (123.2454147934910)	 51.40 	 14,175.920 	110	0	 14.630 
8:13:01 PM	 49.2784631811082 	 (123.2452475745230)	 51.00 	 14,190.660 	111	0	 14.730 
8:13:02 PM	 49.2785379476845 	 (123.2450767513360)	 49.60 	 14,205.540 	110	0	 14.885 
8:13:03 PM	 49.2786127142608 	 (123.2449090294530)	 48.60 	 14,220.490 	110	0	 14.946 
8:13:04 PM	 49.2786845471709 	 (123.2447420619420)	 47.40 	 14,235.590 	110	0	 15.105 
8:13:05 PM	 49.2787540331482 	 (123.2445758488020)	 46.40 	 14,250.590 	110	0	 14.998 
8:13:06 PM	 49.2788315657526 	 (123.2444038521490)	 45.20 	 14,265.380 	111	0	 14.791 
8:13:07 PM	 49.2789007164537 	 (123.2442361302670)	 44.20 	 14,280.090 	111	0	 14.638 
8:13:08 PM	 49.2789749801158 	 (123.2440812326960)	 43.00 	 14,294.230 	111	0	 14.199 
8:13:11 PM	 49.2791513353586 	 (123.2435948308550)	 43.00 	 14,335.620 	112	0	 13.633 
8:13:12 PM	 49.2791907303035 	 (123.2434157095840)	 42.40 	 14,349.200 	112	0	 13.633 
8:13:13 PM	 49.2792090028524 	 (123.2432319782670)	 42.00 	 14,362.790 	113	0	 13.590 
8:13:14 PM	 49.2792189773172 	 (123.2430535275480)	 41.40 	 14,376.000 	113	0	 13.210 
8:13:15 PM	 49.2792271077632 	 (123.2428719755260)	 40.60 	 14,389.130 	113	0	 13.128 
8:13:16 PM	 49.2792296223342 	 (123.2427015714340)	 40.40 	 14,402.110 	113	0	 12.968 
8:13:17 PM	 49.2792297061532 	 (123.2425332628190)	 39.60 	 14,414.910 	113	0	 12.812 
8:13:18 PM	 49.2792275268584 	 (123.2423579972230)	 39.40 	 14,427.650 	114	0	 12.736 
8:13:19 PM	 49.2792203184217 	 (123.2421854976560)	 38.60 	 14,440.200 	114	0	 12.548 
8:13:20 PM	 49.2792119365185 	 (123.2420129980890)	 38.40 	 14,452.700 	114	0	 12.510 
8:13:21 PM	 49.2792053148150 	 (123.2418413367120)	 37.60 	 14,465.150 	114	0	 12.437 
8:13:22 PM	 49.2792007047683 	 (123.2416705135250)	 37.20 	 14,477.510 	114	0	 12.364 
8:13:23 PM	 49.2791955079883 	 (123.2414991874240)	 36.60 	 14,489.760 	114	0	 12.258 
8:13:24 PM	 49.2791886348277 	 (123.2413375005120)	 36.20 	 14,502.000 	113	0	 12.222 
8:13:25 PM	 49.2791850306093 	 (123.2411761488760)	 35.40 	 14,513.800 	112	0	 11.815 
8:13:26 PM	 49.2791809234768 	 (123.2410172279920)	 35.00 	 14,525.240 	112	11	 11.373 
8:13:27 PM	 49.2791764810681 	 (123.2408670242870)	 34.40 	 14,536.440 	111	45	 11.253 
8:13:28 PM	 49.2791739664971 	 (123.2407229393720)	 33.60 	 14,547.120 	111	45	 10.687 
8:13:29 PM	 49.2791715357452 	 (123.2406004797660)	 33.20 	 14,556.620 	112	33	 9.494 
8:13:31 PM	 49.2791653331369 	 (123.2404237892470)	 33.20 	 14,570.760 	112	0	 6.131 
8:13:33 PM	 49.2792116850614 	 (123.2404366973780)	 33.20 	 14,578.330 	111	0	 3.174 
8:13:37 PM	 49.2792092543095 	 (123.2405514456330)	 33.20 	 14,586.090 	109		 -   
8:13:51 PM	 49.2791857849806 	 (123.2405663654200)	 33.20 	 14,586.090 	117	29	 1.661 
8:13:52 PM	 49.2791755590587 	 (123.2406037487080)	 33.20 	 14,588.480 	116	30	 2.381 
8:13:53 PM	 49.2791741341352 	 (123.2406441494820)	 33.20 	 14,590.660 	116	37	 2.174 
8:13:57 PM	 49.2791893891990 	 (123.2408805191510)	 33.20 	 14,605.370 	118	97	 4.683 
8:14:01 PM	 49.2791925743222 	 (123.2411591336130)	 33.20 	 14,624.960 	121	99	 4.853 
8:14:03 PM	 49.2791958432644 	 (123.2413079123940)	 33.40 	 14,634.780 	123	104	 4.953 
8:14:04 PM	 49.2791924066841 	 (123.2413776498280)	 34.00 	 14,639.750 	124	108	 4.966 
8:14:05 PM	 49.2791940830647 	 (123.2414447050540)	 34.40 	 14,644.500 	125	109	 4.767 
8:14:06 PM	 49.2791884671896 	 (123.2415132690220)	 34.60 	 14,649.290 	127	98	 4.788 
8:14:07 PM	 49.2791872937232 	 (123.2415813300750)	 35.20 	 14,654.000 	128	98	 4.714 
8:14:08 PM	 49.2791887186467 	 (123.2416512351480)	 35.20 	 14,658.870 	128	100	 4.863 
8:14:09 PM	 49.2791934963315 	 (123.2417177874590)	 35.20 	 14,663.870 	130	101	 4.988 
8:14:12 PM	 49.2792146187275 	 (123.2419238984580)	 35.40 	 14,678.660 	131	97	 4.908 
8:14:13 PM	 49.2792135290801 	 (123.2419896963980)	 36.00 	 14,683.500 	132	95	 4.847 
8:14:14 PM	 49.2792106792330 	 (123.2420545723280)	 36.40 	 14,688.170 	133	97	 4.672 
8:14:15 PM	 49.2792084999382 	 (123.2421181909730)	 37.00 	 14,692.790 	133	104	 4.611 
8:14:16 PM	 49.2792101763188 	 (123.2421783730380)	 37.40 	 14,697.320 	134	104	 4.525 
8:14:20 PM	 49.2792188934981 	 (123.2424261420960)	 37.60 	 14,715.540 	136	104	 4.572 
8:14:21 PM	 49.2792231682687 	 (123.2424837257710)	 38.40 	 14,720.120 	137	103	 4.572 
8:14:22 PM	 49.2792250122874 	 (123.2425478473300)	 38.60 	 14,724.660 	137	103	 4.553 
8:14:23 PM	 49.2792278621345 	 (123.2426053471860)	 39.20 	 14,729.210 	138	103	 4.533 
8:14:24 PM	 49.2792358249425 	 (123.2426645234220)	 39.60 	 14,733.790 	138	103	 4.583 
8:14:29 PM	 49.2792593780905 	 (123.2429409585890)	 39.60 	 14,756.340 	141	101	 4.403 
8:14:30 PM	 49.2792608868330 	 (123.2429903279980)	 39.60 	 14,760.830 	141	101	 4.477 
8:14:31 PM	 49.2792607191950 	 (123.2430406194180)	 40.20 	 14,765.250 	142	99	 4.431 
8:14:32 PM	 49.2792617250233 	 (123.2430935930460)	 40.40 	 14,769.620 	142	98	 4.359 
8:14:33 PM	 49.2792604677379 	 (123.2431396096940)	 41.00 	 14,773.980 	142	99	 4.341 
8:14:34 PM	 49.2792497389018 	 (123.2431833632290)	 41.40 	 14,778.300 	143	99	 4.349 
8:14:35 PM	 49.2792389262467 	 (123.2432290446010)	 42.00 	 14,782.610 	143	98	 4.306 
8:14:38 PM	 49.2792091704905 	 (123.2433794159440)	 42.00 	 14,795.780 	144	99	 4.403 
8:14:41 PM	 49.2791789956390 	 (123.2435441203410)	 42.40 	 14,808.940 	145	104	 4.467 
8:14:42 PM	 49.2791566997766 	 (123.2436061464250)	 42.60 	 14,813.500 	146	104	 4.553 
8:14:44 PM	 49.2791157960891 	 (123.2437157817180)	 43.20 	 14,822.700 	147	105	 4.622 
8:14:45 PM	 49.2790950089693 	 (123.2437659893180)	 43.40 	 14,827.330 	147	103	 4.622 
8:14:46 PM	 49.2790761496871 	 (123.2438286021350)	 44.20 	 14,832.000 	147	97	 4.672 
8:14:50 PM	 49.2789709568023 	 (123.2440896145990)	 44.20 	 14,852.440 	148	111	 5.418 
8:14:57 PM	 49.2787658516317 	 (123.2444788701830)	 44.20 	 14,891.410 	149	97	 5.544 
8:14:58 PM	 49.2787397839128 	 (123.2445484399790)	 44.20 	 14,896.950 	149	99	 5.544 
8:15:02 PM	 49.2786666098982 	 (123.2448149845000)	 44.40 	 14,919.070 	149	105	 5.349 
8:15:03 PM	 49.2786486726254 	 (123.2448759209360)	 45.00 	 14,924.160 	150	91	 5.096 
8:15:04 PM	 49.2786263767629 	 (123.2449326664200)	 45.40 	 14,929.040 	150	88	 4.886 
8:15:05 PM	 49.2785925138741 	 (123.2450178265570)	 46.00 	 14,934.410 	150	98	 5.363 
8:15:06 PM	 49.2785510234534 	 (123.2451022323220)	 46.40 	 14,940.210 	151	106	 5.783 
8:15:09 PM	 49.2784715630114 	 (123.2453173957760)	 46.60 	 14,956.840 	151	99	 5.257 
8:15:10 PM	 49.2784545477479 	 (123.2453747279940)	 47.20 	 14,961.830 	152	97	 4.977 
8:15:11 PM	 49.2784329224377 	 (123.2454271987080)	 47.40 	 14,966.590 	152	94	 4.767 
8:15:12 PM	 49.2784089501947 	 (123.2454779930410)	 48.00 	 14,971.200 	152	93	 4.602 
8:15:13 PM	 49.2783896718174 	 (123.2455292064690)	 48.40 	 14,975.750 	152	91	 4.563 
8:15:16 PM	 49.2783174198120 	 (123.2456726208320)	 49.00 	 14,989.200 	153	88	 4.403 
8:15:17 PM	 49.2782999854534 	 (123.2457260973750)	 49.40 	 14,993.570 	154	88	 4.376 
8:15:18 PM	 49.2782850656658 	 (123.2457820884880)	 49.60 	 14,997.940 	154	88	 4.368 
8:15:19 PM	 49.2782693915069 	 (123.2458415161810)	 50.20 	 15,002.290 	155	88	 4.359 
8:15:20 PM	 49.2782489396631 	 (123.2458958309140)	 50.40 	 15,006.660 	154	89	 4.359 
8:15:23 PM	 49.2781952954828 	 (123.2460469566280)	 51.00 	 15,019.620 	155	89	 4.289 
8:15:24 PM	 49.2781742569059 	 (123.2460947334760)	 51.40 	 15,024.110 	155	92	 4.486 
8:15:25 PM	 49.2781516257673 	 (123.2461485452950)	 52.00 	 15,028.880 	155	96	 4.776 
8:15:26 PM	 49.2781264800578 	 (123.2462000101800)	 52.40 	 15,033.630 	155	96	 4.756 
8:15:27 PM	 49.2781056929379 	 (123.2462507206940)	 52.60 	 15,038.400 	155	96	 4.756 
8:15:32 PM	 49.2780205328017 	 (123.2465340290210)	 53.20 	 15,061.630 	156	95	 4.652 
8:15:33 PM	 49.2779986560344 	 (123.2465879246590)	 53.60 	 15,066.300 	156	94	 4.672 
8:15:34 PM	 49.2779735941439 	 (123.2466372102490)	 54.20 	 15,070.940 	157	94	 4.631 
8:15:35 PM	 49.2779518850147 	 (123.2466892618680)	 54.40 	 15,075.550 	157	92	 4.622 
8:15:36 PM	 49.2779307626187 	 (123.2467473484570)	 55.00 	 15,080.090 	158	91	 4.541 
8:15:39 PM	 49.2778607737272 	 (123.2468794472510)	 55.40 	 15,093.340 	159	100	 4.355 
8:15:40 PM	 49.2778396513313 	 (123.2469285652040)	 55.60 	 15,097.700 	159	99	 4.374 
8:15:41 PM	 49.2778172716498 	 (123.2469769287850)	 56.20 	 15,102.030 	159	95	 4.317 
8:15:42 PM	 49.2778020165860 	 (123.2470334228120)	 56.40 	 15,106.300 	159	91	 4.276 
8:15:43 PM	 49.2777752783149 	 (123.2470853067930)	 57.20 	 15,110.700 	159	91	 4.401 
8:15:48 PM	 49.2776683252304 	 (123.2473614905020)	 57.40 	 15,133.200 	160	92	 4.572 
8:15:49 PM	 49.2776475381106 	 (123.2474138773970)	 58.00 	 15,137.740 	160	92	 4.532 
8:15:50 PM	 49.2776201292872 	 (123.2474619057020)	 58.40 	 15,142.300 	160	92	 4.572 
8:15:51 PM	 49.2775979172438 	 (123.2475147116920)	 58.60 	 15,146.820 	160	91	 4.513 
8:15:52 PM	 49.2775760404765 	 (123.2475731335580)	 59.20 	 15,151.300 	160	91	 4.485 
8:15:54 PM	 49.2775349691510 	 (123.2476869598030)	 59.20 	 15,160.290 	161	92	 4.513 
8:15:56 PM	 49.2774958256632 	 (123.2477995287620)	 59.40 	 15,169.290 	161	91	 4.504 
8:15:57 PM	 49.2774760443717 	 (123.2478547655040)	 60.00 	 15,173.790 	161	91	 4.493 
8:15:58 PM	 49.2774534132331 	 (123.2479046378280)	 60.40 	 15,178.250 	161	91	 4.456 
8:15:59 PM	 49.2774313688278 	 (123.2479594554750)	 60.60 	 15,182.700 	162	90	 4.447 
8:16:00 PM	 49.2774104978889 	 (123.2480150274930)	 61.20 	 15,187.110 	162	90	 4.409 
8:16:06 PM	 49.2772733699530 	 (123.2483358867460)	 61.60 	 15,213.330 	162	88	 4.329 
8:16:07 PM	 49.2772534210234 	 (123.2483928836880)	 62.20 	 15,217.660 	162	87	 4.321 
8:16:08 PM	 49.2772341426461 	 (123.2484509702770)	 62.40 	 15,221.910 	162	87	 4.243 
8:16:09 PM	 49.2772174626588 	 (123.2485072966660)	 63.00 	 15,226.250 	162	91	 4.337 
8:16:10 PM	 49.2771986033767 	 (123.2485616952180)	 63.40 	 15,230.830 	162	96	 4.591 
8:16:14 PM	 49.2771115992218 	 (123.2487611845130)	 63.60 	 15,248.150 	161	95	 4.181 
8:16:15 PM	 49.2770922370254 	 (123.2488121464840)	 64.40 	 15,252.260 	161	94	 4.116 
8:16:16 PM	 49.2770697735249 	 (123.2488548103710)	 64.80 	 15,256.330 	161	93	 4.076 
8:16:17 PM	 49.2770501598715 	 (123.2489003241060)	 65.00 	 15,260.400 	161	92	 4.045 
8:16:18 PM	 49.2770265229046 	 (123.2489439938210)	 65.40 	 15,264.370 	162	92	 3.976 
8:16:21 PM	 49.2769656702876 	 (123.2490822952240)	 66.00 	 15,276.230 	161	89	 3.890 
8:16:22 PM	 49.2769425362348 	 (123.2491248752920)	 66.40 	 15,280.170 	161	92	 3.947 
8:16:23 PM	 49.2769241798669 	 (123.2491681259120)	 66.80 	 15,284.190 	161	95	 4.006 
8:16:24 PM	 49.2768999561667 	 (123.2492120470850)	 67.00 	 15,288.300 	161	97	 4.124 
8:16:25 PM	 49.2768719606101 	 (123.2492577284570)	 67.40 	 15,292.620 	161	102	 4.316 
8:16:26 PM	 49.2768472339957 	 (123.2493053376670)	 67.40 	 15,297.110 	161	101	 4.480 
8:16:27 PM	 49.2768136225640 	 (123.2493487559250)	 67.40 	 15,301.580 	161	93	 4.471 
8:16:32 PM	 49.2766356747597 	 (123.2495441380880)	 67.40 	 15,324.710 	161	98	 4.762 
8:16:33 PM	 49.2765961121767 	 (123.2495819404720)	 68.00 	 15,329.530 	161	97	 4.804 
8:16:34 PM	 49.2765552923083 	 (123.2496121991420)	 68.40 	 15,334.300 	161	96	 4.782 
8:16:35 PM	 49.2765197530388 	 (123.2496441341930)	 69.00 	 15,339.010 	161	96	 4.709 
8:16:36 PM	 49.2764882370829 	 (123.2496749795970)	 69.40 	 15,343.730 	161	95	 4.698 
8:16:37 PM	 49.2764684557914 	 (123.2497102674090)	 69.80 	 15,348.250 	161	92	 4.538 
8:16:40 PM	 49.2763723153620 	 (123.2497829385100)	 70.00 	 15,361.660 	162	91	 4.442 
8:16:41 PM	 49.2763425596058 	 (123.2498232554640)	 70.80 	 15,366.160 	162	91	 4.508 
8:16:42 PM	 49.2763104569166 	 (123.2498572021720)	 71.00 	 15,370.610 	162	90	 4.442 
8:16:43 PM	 49.2762798629701 	 (123.2498914841560)	 71.40 	 15,374.980 	163	89	 4.369 
8:16:44 PM	 49.2762472573667 	 (123.2499191444360)	 72.00 	 15,379.330 	163	92	 4.352 
8:16:48 PM	 49.2761245463043 	 (123.2500271871680)	 72.40 	 15,395.440 	163	91	 3.970 
8:16:49 PM	 49.2760911025106 	 (123.2500507403160)	 73.00 	 15,399.410 	163	90	 3.976 
8:16:50 PM	 49.2760568205267 	 (123.2500742096450)	 73.40 	 15,403.290 	163	89	 3.890 
8:16:51 PM	 49.2760251369327 	 (123.2500987686210)	 74.00 	 15,407.190 	163	88	 3.882 
8:16:52 PM	 49.2759956326335 	 (123.2501202262930)	 74.40 	 15,411.000 	163	88	 3.826 
8:16:56 PM	 49.2758692335337 	 (123.2502198033030)	 74.40 	 15,427.260 	162	87	 3.799 
8:16:58 PM	 49.2758065368980 	 (123.2502603717140)	 75.40 	 15,434.910 	163	87	 3.805 
8:16:59 PM	 49.2757781222462 	 (123.2502835895860)	 75.80 	 15,438.660 	162	87	 3.759 
8:17:00 PM	 49.2757476121187 	 (123.2503078971050)	 76.40 	 15,442.460 	163	86	 3.799 
8:17:01 PM	 49.2757169343531 	 (123.2503327913580)	 76.80 	 15,446.250 	162	86	 3.779 
8:17:07 PM	 49.2755272518843 	 (123.2504862640050)	 76.80 	 15,470.120 	162	99	 4.308 
8:17:08 PM	 49.2754960712045 	 (123.2505273353300)	 77.00 	 15,474.410 	162	100	 4.289 
8:17:09 PM	 49.2754663154482 	 (123.2505851704620)	 77.40 	 15,478.740 	162	101	 4.334 
8:17:10 PM	 49.2754381522536 	 (123.2506371382620)	 78.00 	 15,483.150 	162	102	 4.406 
8:17:11 PM	 49.2754109948873 	 (123.2506886031470)	 78.40 	 15,487.620 	162	100	 4.471 
8:17:12 PM	 49.2753888666629 	 (123.2507436722510)	 79.00 	 15,492.090 	162	92	 4.480 
8:17:13 PM	 49.2753741145133 	 (123.2507999986410)	 79.00 	 15,496.540 	162	93	 4.452 
8:17:16 PM	 49.2753296904265 	 (123.2509906869380)	 79.00 	 15,510.610 	162	101	 4.827 
8:17:19 PM	 49.2753042932599 	 (123.2511990610510)	 79.00 	 15,525.670 	161	91	 5.080 
8:17:23 PM	 49.2752659879624 	 (123.2514822855590)	 79.40 	 15,546.550 	162	95	 5.282 
8:17:24 PM	 49.2752523254603 	 (123.2515471614890)	 79.80 	 15,551.910 	162	95	 5.349 
8:17:25 PM	 49.2752353101968 	 (123.2516143005340)	 80.00 	 15,557.230 	162	94	 5.322 
8:17:26 PM	 49.2752191331237 	 (123.2516789250070)	 80.40 	 15,562.500 	162	93	 5.269 
8:17:27 PM	 49.2751928139477 	 (123.2517365925010)	 81.00 	 15,567.690 	162	93	 5.192 
8:17:31 PM	 49.2750626429915 	 (123.2519339025020)	 81.00 	 15,589.200 	162	100	 5.531 
8:17:32 PM	 49.2750165425240 	 (123.2519726268940)	 81.40 	 15,594.780 	163	100	 5.589 
8:17:34 PM	 49.2749222461134 	 (123.2520278636360)	 82.00 	 15,606.010 	163	101	 5.618 
8:17:35 PM	 49.2748758941888 	 (123.2520471420130)	 82.40 	 15,611.630 	163	101	 5.618 
8:17:36 PM	 49.2748274467885 	 (123.2520681805900)	 83.00 	 15,617.330 	163	100	 5.693 
8:17:37 PM	 49.2747810110449 	 (123.2520872913300)	 83.40 	 15,622.880 	164	98	 5.559 
8:17:38 PM	 49.2747359164059 	 (123.2521046418690)	 83.80 	 15,628.320 	163	96	 5.432 
8:17:40 PM	 49.2746451403945 	 (123.2521374989300)	 84.00 	 15,639.040 	164	96	 5.355 
8:17:41 PM	 49.2745981179177 	 (123.2521605491630)	 84.40 	 15,644.450 	164	96	 5.403 
8:17:42 PM	 49.2745503410696 	 (123.2521814201020)	 85.40 	 15,649.820 	164	96	 5.376 
8:17:46 PM	 49.2743726447224 	 (123.2523152790960)	 85.40 	 15,671.400 	164	99	 5.515 
8:17:48 PM	 49.2742843832820 	 (123.2524183765050)	 85.40 	 15,682.570 	164	100	 5.589 
8:17:51 PM	 49.2741768434643 	 (123.2526009343560)	 85.40 	 15,699.620 	164	105	 5.739 
8:17:57 PM	 49.2740155756473 	 (123.2530434988430)	 85.40 	 15,736.380 	164	104	 6.396 
8:18:01 PM	 49.2739111371338 	 (123.2533775176850)	 86.00 	 15,762.570 	164	108	 6.657 
8:18:02 PM	 49.2738722451031 	 (123.2534495182330)	 86.40 	 15,769.290 	164	110	 6.721 
8:18:03 PM	 49.2738362867385 	 (123.2535102032120)	 86.80 	 15,776.120 	164	111	 6.828 
8:18:04 PM	 49.2737949639558 	 (123.2535820361220)	 87.00 	 15,783.000 	164	109	 6.894 
8:18:05 PM	 49.2737616878002 	 (123.2536533661180)	 87.40 	 15,789.920 	164	102	 6.918 
8:18:09 PM	 49.2735932115465 	 (123.2539259456090)	 87.40 	 15,817.990 	164	101	 6.962 
8:18:13 PM	 49.2733669839799 	 (123.2541407737880)	 88.00 	 15,846.000 	164	103	 7.151 
8:18:14 PM	 49.2733052931725 	 (123.2541660871350)	 88.40 	 15,853.170 	164	103	 7.175 
8:18:15 PM	 49.2732474580407 	 (123.2541963458060)	 88.80 	 15,860.290 	164	104	 7.103 
8:18:16 PM	 49.2731809895485 	 (123.2542284484950)	 89.00 	 15,867.490 	164	105	 7.198 
8:18:17 PM	 49.2731170356273 	 (123.2542551029470)	 89.80 	 15,874.830 	164	106	 7.348 
8:18:18 PM	 49.2730512376874 	 (123.2542720343910)	 89.80 	 15,882.120 	164	106	 7.297 
